weibo_id,user_name,publish_time,cleaned_text
5247762905432499,长发小猪姐,Thu Dec 25 15:27:18 +0800 2025,西贝预制菜风波过去100天了，谁受的影响大，也都看出来了吧？西贝预制菜风波100天后贾国龙现状 长发小猪姐的微博视频
5247763742722562,听风之铃,Thu Dec 25 15:30:38 +0800 2025,西贝预制菜风波100天后贾国龙现状南方周末也可以采访下罗永浩，问问那些天是否睡得香！
5247763774442637,霍小兵,Thu Dec 25 15:30:45 +0800 2025,贾国龙首次回应西贝预制菜风波？贾国龙回应西贝冷冻西兰花争议贾国龙说向顾客和员工认错 ，贾国龙说如果能重来坚决不硬刚嗯，老大当久了，一点点违背自己的话语就能冲昏大脑！这也是绝对权力带来的风险全网热点共创计划微博超有用视频大赛 霍小兵的微博视频
5247763965280815,石泉人在东莞,Thu Dec 25 15:31:31 +0800 2025,西贝预制菜风波100天后贾国龙现状100天后，58岁的贾国龙首次低头认错，用“降价+现做+多人力”组合止血，试图把西贝从“预制菜”标签里拉回来，但门店收缩与利润承压仍将是2026年必须面对的硬仗。 东莞 石泉人在东莞的微博视频
5247763998574730,星语猫猫,Thu Dec 25 15:31:39 +0800 2025,西贝预制菜风波100天后贾国龙现状 公众争议焦点 信任重建难题：部分消费者认可降价和现制改革，但质疑“80次检查零处罚”等数据缺乏官方佐证； 预制菜定义分歧：贾国龙坚持“西贝无完全预制菜品”（仅预加工原料），但承认“不该用行业定义对抗公众认知”。 网络评价两极：支持者肯定其整改诚意，反对者批评“卖惨”并指其未解决价格虚高本质。秒懂热点就用智搜
5247764108936342,kitty了喵,Thu Dec 25 15:32:05 +0800 2025,西贝预制菜风波100天后贾国龙现状支持者肯定其整改诚意，反对者批评“卖惨”并指其未解决价格虚高本质。 西贝预制菜风波100天后贾国龙现状
5247764151929638,郑房有问有答,Thu Dec 25 15:32:15 +0800 2025,贾国龙回应西贝冷冻西兰花争议贾国龙首次回应西贝预制菜风波 南方周末：面对预制菜质疑，你的第一反应为什么是开放厨房参观？ 贾国龙：当时没有想太多，我认为我们的厨房经得住看，不怕大家来看，因为我们在这方面投入很大，还为此专门请来专家帮助我们制定标准和流程。而且我们很早就推行明厨亮灶。 南方周末：大家看到冷冻西兰花，包装上标明保质期两年。 贾国龙：西贝用的西兰花是极速锁鲜的有机无农残的西兰花，采购价格8块多钱1斤，远高于普通新鲜西兰花价格。西兰花保质期是24个月，不是说这个西兰花要放两年再用。我们之前规定生产日期后的两个月内要用掉，现在规定一个月内必须用掉。而且，这个预加工的西兰花品质很好，可以达到出口欧盟的国际标准。
5247764174997786,爱在雨中飞,Thu Dec 25 15:32:21 +0800 2025,西贝预制菜风波100天后贾国龙现状确实不是预制菜，但也不是中央厨房专供，你卖的是调理食品，从食品厂买了调理品，直接送到加盟店加入，你那个还不如预制菜，预制菜没有防腐剂，你那个有啥只看食品厂的良心以及工商食品监管的抽查力度和责任心，
5247764181027673,CHATATO_,Thu Dec 25 15:32:22 +0800 2025,贾国龙说如果能重来坚决不硬刚贾国龙在沉默100天后首次公开反思西贝预制菜风波，坦言“如果能重来坚决不硬刚”，并承认这场由硬刚罗永浩引发的公关灾难让他付出巨大代价。 承认的三个核心错误与反思 贾国龙明确列出错误根源：第一是选择起诉罗永浩并公开宣称“宁愿不做生意也要辨明是非”；第二是仓促开放厨房自证清白，反被曝光冷冻食材问题；第三是在微信群用“网络黑社会”描述批评者，激化矛盾。他总结所有错误源于冲动，并强调最大的失误是长期忽视顾客声音。 “不硬刚”的核心策略转变 面对“如果能重来”的提问，贾国龙表示会彻底避免对抗：耐心听取每位顾客意见，不再回应争议，因为“吵架需两人参与，不吵便无架可吵”。同时宣布退出个人IP打造，专注后端管理，回归“做好菜、服务顾客”的本职。
5247764234509457,敏感的桃子,Thu Dec 25 15:32:35 +0800 2025,西贝预制菜风波100天后贾国龙现状有知错的态度就好了，好好做食物吧，现在闭上嘴巴，不说话就好了！
5247764268325379,大好一棵树,Thu Dec 25 15:32:43 +0800 2025,西贝预制菜风波100天后贾国龙现状老贾这次是真被舆论敲醒了。连续40天靠安眠药睡觉，说明压力大到身体都扛不住了。 他承认根源是骄傲，这话说得实在，过去可能真觉得自己品牌硬、模式对，听不进不同声音，结果小事变大事。 降价、现场熬汤包饺子、加服务岗位，这些整改挺实在，至少钱和人力都真投进去了。 但消费者最在意的就两点：一是别贵得离谱，二是别拿预加工当新鲜菜忽悠人。 老贾现在说“不用行业定义杠公众”，这话说到点子上了，老百姓觉得是预制菜，你硬拗专业术语没用。 餐饮本质是信任生意。老贾能不能翻身，关键看他是不是真把骄傲放下了。要是边改边觉得自己委屈，那这波道歉也只是危机公关。 要是真愿意弯下腰，天天去店里听顾客吐槽，那西贝还有戏。
5247764459947945,厚恩投资张延昆,Thu Dec 25 15:33:29 +0800 2025,西贝预制菜风波100天后贾国龙现状 百日之前的预制菜风波，让西贝创始人贾国龙遭遇创业以来最严峻的舆论冲击。风波后他首次打破沉默，坦言连续40天依赖安眠药入睡，直面近40年创业生涯中最汹涌的舆情压力，还首次知晓“老登”这类恶意调侃用语。他将问题根源归结为“骄傲”，从过往5亿快餐投资未果到与罗永浩正面“硬刚”，三度向顾客、员工和自己道歉，直言若能重来会耐心倾听每一位顾客的意见。 为挽回信任，西贝推出一系列整改措施，客单价从95元降至75元，降幅达21%，并承诺已降价菜品不再涨价；人力成本占比提升至35%，每家门店新增月薪过万的“欢乐使者”强化服务；10余道菜品调整为门店现制，缩短预加工食材保质期，后厨加装透明玻璃接受监督。贾国龙坚称西贝无完全预制菜，仅做食材预加工，同时承认此前用行业标准对抗公众认知的错误，未来将明确区分“冷冻原料”与“冷冻菜”概念。 市场反馈呈现两极分化，部分消费者认可降价与现制举措，认为整改显露出诚意；但也有网友质疑“安眠药”说法是卖惨，且对整改数据真实性存疑，加之此前虚假温情营销的影响，信任重建仍任重道远。 这场风波也暴露了餐饮业与消费者对预制菜的认知鸿沟，正如公众所言，反感的从来不是预加工，而是被隐瞒，这也为整个餐饮行业敲响警钟，保障消费者知情权与选择权才是长久发展的关键。
5247765019362501,一三亦舍集,Thu Dec 25 15:35:42 +0800 2025,西贝预制菜风波100天后贾国龙现状 预制菜不仅是效率革命，更是生活方式的重构。它折射出工业社会对“新鲜”的重新定义，从时间维度转向安全与标准化维度。其争议核心并非技术本身，而是在效率与饮食文化、便捷与健康认知之间的深层博弈。当厨房时间被压缩，我们失去的可能是家庭记忆的载体，获得的则是跨越时空的味觉平权。这场变革最终考验的是：如何在工业化浪潮中守护人与食物的情感联结。
5247765330002607,橙子园的小虫女,Thu Dec 25 15:36:56 +0800 2025,贾国龙说如果能重来坚决不硬刚贾国龙首次回应西贝预制菜风波 沉默100天后，冬至那天面对《南方周刊》的镜头，贾国龙说自己连续40天靠安眠💊入睡，还第一次知道了“老登”是啥意思，这番话里满是狼狈。 如今再开口，贾国龙把姿态放得极低开始认错了归根结底，都是因为冲动。还有一个更大的错误，是我长期忽视了顾客的声音。 如果能重来，他表示坚决不硬刚，耐心听每一个顾客的意见。吵架得两个人吵，你不吵，也吵不起来。以后我也不再做个人IP，退回来认真干活。在管理企业方面，我还是有心得、有兴趣。好好把菜做好、服务好顾客，这才是我擅长的。还说人都是吃一堑长一智，未来不能再独断专行。 贾国龙已经做好了最坏打算，说假如西贝活不下来，我绝对不会再创业了，和夫人回草原养羊，日子还得过。但如果挺过这场危机，他还会继续给门店增加人力投入。西贝是有远大理想的企业。 从贾国龙的事上上咱们普通人也学到了点什么，商业和做人的道理其实相通——真诚永远是底线，谦卑才是长久之道。 微博热点优质创作计划微博智搜内容共创计划
5247765969896964,淋娱乐,Thu Dec 25 15:39:29 +0800 2025,西贝预制菜风波100天后贾国龙现状惹，本可人天天点西贝外卖这家不倒闭有本可一份功劳感觉比来路不明的国潮外卖店好一点……
5247766121152949,侯大王,Thu Dec 25 15:40:04 +0800 2025,还得是南周，能说服贾国龙接受采访，这就是巨大的本事，贾国龙总体上还是一个非常不错的企业家，我们从来不鼓励落井下石，也不鼓励赶尽杀绝，我们更鼓励浪子回头，更鼓励认识自己 贾国龙此前犯的错，就是因为对自己的认识出现了偏差，每天生活在各种吹捧当中丧失了自我认同，借此机会，在汹涌的舆论当中重新认识自己，找准自己的定位和坐标，这其实是一个很重要的修行 他能把所有的事情都归结在骄傲上，这是难能可贵的清醒，我还是希望他不要回内蒙古养羊，而是继续能把这个品牌给做好 反省，是一个人的修养中最重要的事情，无论对普通人，还是对知名人士，无论对个体还是对企业，同样如此，时时反省，认识自己，做一个清醒的现代人 西贝预制菜风波100天后贾国龙现状
5247766345547853,没事去潜水,Thu Dec 25 15:40:57 +0800 2025,西贝预制菜风波100天后贾国龙现状华与华的点子？
5247766458794101,连芳菲,Thu Dec 25 15:41:24 +0800 2025,西贝预制菜风波100天后贾国龙现状这位西贝创始人说，自己连续40天靠吃安眠药入睡，每天有“处理不完的事”，憋了一肚子的心里话。现在认错了，承认不应该硬刚。很多都是因为自己“骄傲”这是何必！！
5247766520405032,gnyzlv,Thu Dec 25 15:41:40 +0800 2025,西贝预制菜风波100天后贾国龙现状你最大的错误不该是诈欺消费者吗？
5247766605334634,关帅8048,Thu Dec 25 15:42:00 +0800 2025,西贝预制菜风波100天后贾国龙现状西贝死，不是因为他老板不会公关，而是因为西贝的品质只配死。老板们不要搞错了，这种急救式公关没啥用
5247766838118439,阿卡宇航,Thu Dec 25 15:42:56 +0800 2025,西贝预制菜风波100天后贾国龙现状 从“选择沉默”开始，后面的就都做对了。果然还是要公关部长强行没收老板的手机。
5247767173923865,不不不给力,Thu Dec 25 15:44:16 +0800 2025,外面平台上看见了今年很多大饭店都开始上外卖平台了，挺好，本牛马可以吃到更放心的饲料了西贝预制菜风波100天后贾国龙现状
5247767333307452,月之无花果_Zina,Thu Dec 25 15:44:54 +0800 2025,贾国龙说如果能重来坚决不硬刚 这么看来，西贝和老罗之间的纷争算是尘埃落定了么？ 对人不对事的说，年近六旬男性，在公开场合反省自己的错误，不管是何种目的，是为了企业生存也好，还是为了赚得利益也好，都算是态度端正，姿态放低。 对比咱身边同龄的男性，有几个会承认自己犯错了？更有几个会道歉？真是凤毛麟角。 不讨论其他，仅为这个知错能改的行为[good]
5247767397014427,土楼先生,Thu Dec 25 15:45:09 +0800 2025,西贝预制菜风波100天后贾国龙现状西贝创始人贾国龙认怂了？自己连续40天靠吃安眠药入睡，每天有“处理不完的事”，憋了一肚子的心里话。还承认了三个错误，正面硬刚，一定要起诉罗永浩；开放厨房；用了“网络黑社会”的说法。 再看看近期罗永浩骂项立刚，项立刚回怼，罗永浩前合伙人黄斌转发项的内容：“要是纯粹吹牛逼也就算了，比吹牛逼更可怕的是，他自己吹的那些牛逼很多他自己还真信，原因就在于他对做企业一无所知。快二十年了我都没吱声，为什么最近才开始骂他？因为他这么多年基本经历了三个阶段：对企业一无所知、对企业一无所知还自诩为企业家，对企业一无所知自诩为企业家还在互联网碰瓷去攻击别的真正的企业家。到这第三阶段，我实在是看不下去了。”
5247767611180791,河池融媒,Thu Dec 25 15:46:00 +0800 2025,2026年春节将放假九天【2026年春节放假九天并减少调休】12 月 22 日，国家发展和改革委员会主任郑栅洁在第十四届全国人民代表大会常务委员会第十九次会议上作报告时透露，为回应社会期待，2026 年春节将放假 9 天，同时减少调休安排，旨在增强人民群众的节日获得感与幸福感。​ 报告指出，国家发改委始终将办理代表建议作为凝聚多方合力、推进问题解决的重要契机，联合各相关部门及地方，积极回应政策、资金、项目等具体诉求，推动群众期盼落地见效。延长春节假期便是基于代表相关建议，经认真分析研判后推出的优化举措。大数据监测显示，该调整引发的正面及中性情绪占比达 92.9%。​ 此外，针对代表们反映突出的招投标领域围标串标等问题，国家发改委已联合相关方面曝光一批典型案例，正深入开展该领域问题的系统整治工作。（齐鲁晚报）2026年春节将放假九天夫妻俩虚假报名758次公务员考试获刑西贝预制菜风波100天后贾国龙现状李宏毅全炫茂承认患有勃起障碍限高
5247767700046609,杜利勇,Thu Dec 25 15:46:21 +0800 2025,西贝预制菜风波100天后贾国龙现状风波百日，尘埃未定，西贝创始人贾国龙的首次公开反思，成为这场预制菜争议最直接的注脚。他坦承最大的错误是与顾客“硬刚”，并长期忽视了顾客的声音。这场因定义之争引发的信任危机，让其日营业额一度损失超百万。 作为回应，西贝正试图扭转乾坤：一方面，对三十余道菜品进行永久降价，客单价下调近20%；另一方面，将更多中央厨房的预加工环节“回归”门店，以回应消费者对“锅气”的期待。这些调整，实则是从企业效率本位，向消费者体验视角的艰难转身。 这场风波早已超出单一企业的范畴，它尖锐地揭示了中国连锁餐饮的普遍困境：在工业化标准与消费者情感认知之间，存在一道巨大的鸿沟。贾国龙的进退与西贝的调改，不仅关乎一家企业的自救，更是在为整个行业探寻：在规模扩张之后，如何重新找回与消费者共情、互信的那把钥匙。（视频来源：老板联播）
5247767707391753,网络醉江南,Thu Dec 25 15:46:23 +0800 2025,西贝预制菜风波100天后贾国龙现状，吃一堑长一智！贾国龙能认错，说明还有救[握手]！ 西贝预制菜风波过了百天，贾国龙总算松口直面这事。 这仨月他熬得够呛，连着四十天靠安眠药入睡，从没受过这么大的舆论冲击。 犟脾气和骨子里的骄傲，让他当初硬刚罗永浩，一步步把局面闹僵。 如今他总算认了错，坦言自己的骄傲和冲动，捅出了天大的篓子。 从退学揣五千多创业到坐拥三百多家店，大风大浪走过来的老贾，这次也算栽了个实打实的跟头，终究还是败给了自己的执念。江南微评
5247767903469647,搜狐财经,Thu Dec 25 15:47:09 +0800 2025,"【娃哈哈旗下两家酒企被注销，宗馥莉为实际控制人】天眼查工商信息显示，近日，贵州省仁怀市茅台镇领酱国酒业销售有限公司、贵州省仁怀市茅台镇宏振酒业销售有限公司的登记状态均由存续变更为注销。两家公司的法定代表人都是祝丽丹，宗馥莉和严学峰均出任董事，注册资本都为500万人民币，都成立于2013年10月；前者由娃哈哈商业股份有限公司全资控股；后者由杭州娃哈哈宏振投资有限公司、杭州娃哈哈宏盛食品饮料营销有限公司共同持股，分别持股80%、20%。 天眼查APP显示，宗馥莉担任上述娃哈哈商业的董事长兼法定代表人，该公司注册资本17亿元，成立于2011年，工商年报显示其2024年、2023年的参保员工数都是1人。同时，宗馥莉还是娃哈哈宏振投资、娃哈哈宏盛食品的法定代表人兼执行董事，其中，娃哈哈宏振投资由其全资控股，该公司也是娃哈哈商业的最大股东，持股比例超过57%。 12月23日，界面新闻从香港特别行政区高等法院聆案官聆讯案件表查询获悉，当日香港高等法院审理涉“宗家三兄妹”和宗馥莉的一起案件。案件表披露，该案件属于杂项案件，诉讼各方分别为“宗家三兄妹”宗继昌、宗婕莉、宗继盛（Jacky, Jessie and Jerry Zong）以及宗馥莉和JIAN HAO VENTURES LIMITED（建浩创投有限公司），案件性质为排期评定讼费单申请。西贝预制菜风波100天后贾国龙现状"
5247767997841602,十-九-妹,Thu Dec 25 15:47:31 +0800 2025,西贝预制菜风波100天后贾国龙现状都100天了？感觉没多长时间啊？天啊，谁偷走了我的时间……
5247768037951106,我家猪猪也绝非善类,Thu Dec 25 15:47:42 +0800 2025,西贝预制菜风波100天后贾国龙现状他坦言连续40天靠安眠药入睡，认错忽视顾客声音、不该硬刚舆论。西贝通过降价20%、调整菜品现制、发放代金券止损，却仍面临门店关闭、营收承压。虽经八十余次监管检查无违规，但品牌信任裂痕难愈。如今他收缩扩张、聚焦服务，既流露“活不下来就回草原养羊”的无奈，也未弃出海野心，这场风波终成餐饮大佬的清醒课。
5247768055780960,孤影飞鹰123,Thu Dec 25 15:47:46 +0800 2025,西贝预制菜风波100天后贾国龙现状好心疼宝宝，为了让宝宝睡个好觉，我会劝身边人不去西贝吃饭，不打扰老板！
5247768100867354,娱乐小福星,Thu Dec 25 15:47:57 +0800 2025,贾国龙首次回应西贝预制菜风波 贾国龙时隔百日首次正面回应西贝预制菜风波，直面问题、深刻反思的态度实属难得，这场风波也给整个餐饮行业敲响了响亮警钟，餐饮经营从来都离不开透明与诚实的底色。 唯有坦诚面对消费者的诉求、如实公示产品信息、坚守诚信经营的本心，踏踏实实做好品质与服务，真正把消费者的知情权和信任放在首位，才能守住行业口碑，留住大众的心，让餐饮行业走得更稳更远。 的相关内容，来智搜看看。
5247768135469835,轻罗小扇,Thu Dec 25 15:48:05 +0800 2025,西贝预制菜风波100天后贾国龙现状还有一点，到这个位置是否还能听别人说话也很重要。当时不可能没人想劝或没人劝，为什么美泉成功才是根源。
5247768273622799,小池玉咂-,Thu Dec 25 15:48:38 +0800 2025,西贝预制菜风波100天后贾国龙现状的相关内容，来智搜看看。 西贝预制菜风波100天后贾国龙现状
5247768279123647,财生漠,Thu Dec 25 15:48:39 +0800 2025,西贝预制菜风波100天后贾国龙现状企业家的危机应对，往往决定了企业是“渡劫重生”还是“雪上加霜”。贾国龙复盘的三次关键失误，生动演绎了前者：从扬言起诉的强硬对抗，到仓促决策引发新问题，再到社群中的情绪化标签，每一步都让专业食安努力在舆论风暴中化为泡影。这警示我们，数字化时代，企业最大的危机可能并非产品本身，而是回应问题的姿态。 其症结在于，将消费者质疑与投诉，误读为需要“战胜”的敌对势力。当企业以“硬刚”姿态入场，便自动站到了沟通的对立面。即便手握“80余次检查零处罚”的数据，缺乏权威第三方佐证也难以取信于人，甚至引发“自我辩护”的观感。数据本身是盾牌，但挥舞盾牌的姿态若显傲慢，盾牌反而可能成为负累。 贾国龙“若能重来”的反思——“不争论、倾听每位顾客意见”，终于触及了核心：危机公关的本质是修复信任，而非赢得辩论。顾客的负面反馈，无论形式如何，都是优化运营的宝贵线索。企业家个人IP的光环，在危机时刻易将企业矛盾聚焦为个人对抗，放弃打造个人IP，实则是将企业安危与个人情绪进行风险隔离。 西贝的案例再次印证：企业的危机韧性，不仅建立在严格的生产标准之上，更植根于谦逊开放的组织文化之中。真正的食品安全“零处罚”，应同时包括监管与口碑两个维度。当企业学会将每一次质疑都视为倾听的契机，才能将危机真正转化为展现责任与透明的舞台。这堂代价不菲的课，值得所有企业深思。
5247768396302842,南宁融媒,Thu Dec 25 15:49:07 +0800 2025,2026年春节将放假九天当段子照进现实，女子发现父亲酒里泡了几十年的海马竟然是塑料的！（剪辑：陈钰榕）第一次吃生腌虾悄悄用热水烫熟了西贝预制菜风波100天后贾国龙现状 南宁融媒的微博视频
5247768613357425,止戈军是我,Thu Dec 25 15:49:59 +0800 2025,西贝预制菜风波100天后贾国龙现状西贝还在啊？我以为这个公司早崩盘了。说实话，全国的顾客不缺一家预制菜公司，缺的是真诚。
5247768676796546,多才多艺的阿星呀,Thu Dec 25 15:50:14 +0800 2025,西贝风波百日：贾国龙从“硬刚老罗”到“认错上菜”，活成餐饮界“改错标兵” 谁能想到，三个月前还放狠话要起诉罗永浩、骂网友“网络黑社会”的贾国龙，如今竟成了“顾客说啥都对”的乖老板？西贝预制菜风波过去100天，这位餐饮大佬的现状堪称大型“真香现场”，搞笑又透着实在的经营智慧。 风波最烈时，贾国龙硬刚得有多凶，后来认错就有多诚恳。当时他拿着“预制菜官方定义”当盾牌，结果被网友吐槽“厨房剪刀比菜刀多，厨师竟是微波炉总管”，连“1岁宝宝吃2岁西兰花”的梗都火遍全网。更惨的是，他连续40天靠安眠药入睡，日营业额暴跌超200万，估计夜里闭眼都是“预制菜”三个字在循环。 如今的贾国龙彻底换了画风：不仅三连认错“向顾客、员工、自己道歉”，还把嘴硬换成了实干。以前说“没有预制菜”，现在乖乖让鸡汤现熬、饺子现包，把中央厨房的活儿挪到门店，主打一个“看得见的烟火气”；网友嫌贵，他直接给40多道菜品降价20%，客单价从92元砍到75元，还拍胸脯保证“降价不反弹”。甚至给一线员工涨薪500元，生怕团队散了伙，这波操作活像犯了错赶紧给身边人递糖的“老小孩”。 最搞笑的是他的反思：直言当初开放厨房、硬刚罗永浩都是“冲动的惩罚”，现在终于明白“做饭的得围着吃饭的转”。以前想靠超级中央厨房搞规模化，现在坦言“扩张要放慢，先把300多家店稳住”，连“活不下来就回草原养羊”的退路都想好了。 如今西贝客流回升，也印证了“顾客虐我千百遍，我待顾客如初恋”才是餐饮圈的生存真理。 西贝预制菜风波100天后贾国龙现状
5247768893588068,肾肾先生SirKidney,Thu Dec 25 15:51:06 +0800 2025,西贝预制菜风波100天后贾国龙现状在这之前靠那些预制菜卖高价赚得盆满钵满时您睡得是不是特别好？
5247768907743711,小米加步枪biu-,Thu Dec 25 15:51:09 +0800 2025,西贝预制菜风波100天后贾国龙现状思维是固化的，再给你一次机会你也意识不到，也有可能你意识到了，但是没法改了
5247769028855312,人生在世及时学会享受当下,Thu Dec 25 15:51:38 +0800 2025,西贝预制菜风波100天后贾国龙现状有一说一。。我们这来福士生意还是很好的。。。
5247769071060739,艾因儿,Thu Dec 25 15:51:48 +0800 2025,西贝预制菜风波100天后贾国龙现状恢复人间烟火，是每一餐饮工作者的时代担当
5247769159663638,直到我变成你才解开那些谜题,Thu Dec 25 15:52:08 +0800 2025,西贝预制菜风波100天后贾国龙现状贾国龙称若西贝无法渡过危机将&quot;回草原养羊&quot;，若能存活则持续增加门店人力投入
5247769430199441,笨猪202102,Thu Dec 25 15:53:14 +0800 2025,西贝预制菜风波100天后贾国龙现状俺们就喜欢吃地沟油 咋滴 你不服网红面馆被立案调查多位明星曾打卡
5247769476335483,悍妇乐自由,Thu Dec 25 15:53:25 +0800 2025,贾国龙说如果能重来坚决不硬刚做生意嘛，和气生财。 老罗虽然专业碰瓷儿，但他不傻，从来都是动手前不理亏，动起手来绝不吃亏的人。 所以，被老罗这种人锤硬刚真不是啥明智之举。 贾国龙首次回应西贝预制菜风波吃一堑长一智吧。老一套的营销手段在今天已经已经完全脱离市场基础了。活到老学到老才是每个人的人生必修课。
5247769642010354,果魄川cn,Thu Dec 25 15:54:04 +0800 2025,西贝预制菜风波100天后贾国龙现状这个人大概不大明白骄傲的意思，他是有点飘了
5247769780423493,万喜不洗碗洗床单,Thu Dec 25 15:54:37 +0800 2025,西贝预制菜风波100天后贾国龙现状 1. 身心重压与公开认错 失眠与舆论冲击：贾国龙坦言风波后承受巨大心理压力，连续40天依赖安眠药入睡，首次知晓网络贬称&quot;老登&quot;的含义。 三方向致歉：他公开向顾客、员工及自己认错，承认&quot;骄傲&quot;导致决策误判，包括硬刚罗永浩、忽视顾客声音。 2. 反思三大关键错误 战略失误：后悔选择与罗永浩正面冲突甚至扬言起诉，开放厨房反而暴露&quot;冷冻西兰花&quot;等争议细节。 言论失控：在行业群使用&quot;网络黑社会&quot;形容质疑声，加剧舆论反噬。 认知偏差：承认用&quot;预制菜行业标准&quot;对抗公众认知是根本错误，强调未来将区分&quot;冷冻原料&quot;与&quot;冷冻菜&quot;概念。
5247769799557725,第101号玩家,Thu Dec 25 15:54:42 +0800 2025,西贝预制菜风波100天后贾国龙现状 西贝的预制菜事件到现在还在发酵啊😅。贾国龙的反应也足够真诚，不过这事儿也有露了食品行业的一些内幕。消費者要求的就是实在，别整这些花花肠子！
5247770086605456,祎份现炒茄子,Thu Dec 25 15:55:50 +0800 2025,西贝预制菜风波100天后贾国龙现状 西贝预制菜风波100天后贾国龙现状
5247770430804002,SeveN彭鑫V,Thu Dec 25 15:57:12 +0800 2025,西贝预制菜风波100天后贾国龙现状憋着一心里话，那就憋着吧，可千万别再说了，说了就直接倒闭了
5247770492404222,最开始的全新智力游戏,Thu Dec 25 15:57:26 +0800 2025,西贝预制菜风波100天后贾国龙现状两边都不站 我只知道罗永浩也不是好东西。把人家搞垮了 你能提供得了 人家那么多员工的就业问题吗。真真坏心眼
5247770564755667,受伤的喉咙,Thu Dec 25 15:57:43 +0800 2025,西贝预制菜风波100天后贾国龙现状 贾国龙：我认错！如果能重来，绝不硬刚。贾国龙坦言，连续40天靠吃安眠药入睡，每天有“处理不完的事”，憋了一肚子的心里话。交了昂贵的学费后，贾国龙终于学会了绕道走。
5247770644448726,山楂不渣M,Thu Dec 25 15:58:03 +0800 2025,西贝预制菜风波100天后贾国龙现状2025年12月21日，冬至，距离西贝卷入预制菜舆论风波刚好过去100天。在北京研发中心，西贝创始人贾国龙终于打破沉默，向外界袒露这段时间的挣扎与反思——他曾连续40天靠安眠药入睡，这场风波，是他近三十七年创业路上遭遇的最猛烈的一次冲击。 一切的起点，是9月10日罗永浩的一条微博。他吐槽西贝“几乎全是预制菜还卖得贵”，瞬间将这个连锁餐饮巨头推上热搜。次日，贾国龙强硬回应，一口咬定“西贝没有一道预制菜”，还放话要起诉对方，并宣布次日起全国门店后厨对外开放。可这份硬气没撑多久，9月12日他就承认，风波让西贝单日营收损失超百万元；紧接着“1岁宝宝2岁西兰花”的争议袭来，他选择了沉默。 9月15日，西贝的致歉信姗姗来迟，附带两条实打实的整改举措：把中央厨房的部分加工环节搬回门店现场，在保障安全的前提下尽量缩短产品保质期。这之后的100天，贾国龙没再公开发声，却带着西贝悄悄行动。 他在采访里把所有问题归结为“骄傲”两个字。这份骄傲，让他在快餐项目上死磕八年、砸了五个亿；也让他第一时间选择和质疑者“硬刚”，甚至想过起诉罗永浩，还曾用不当言论形容网络争议。他坦言，那段时间连自己的动作神态都怕被曲解，网络上的攻击言论也让他备受煎熬，但他认了：“向顾客认，向员工认，也向我自己认。” 百日之间，西贝的改变清晰可见。8道核心菜品完成现制调改，鸡汤现熬、饺子现包、羊肉串现穿，同时明确标注“中央厨房预制”与“门店现做”；30余道菜品降价近20%，客单价从92元降至75元，贾国龙承诺降价长期有效；全国门店落地“阳光厨房”，6个摄像头直播后厨，80余次政府检查零处罚，还推出“食安卫士计划”；给一线员工平均涨薪500元，甚至计划让渡70%股权分红权给员工，同时收缩快餐、零售板块，全力聚焦正餐业务。 这些动作背后，是消费逻辑的悄然转变。过去“后厨重地，闲人免进”的时代已经过去，消费者要的是透明与真实；舆论场里，真诚改进远比强硬辩驳更有力量；企业人设终究由顾客定义，骄傲可以是动力，也可能变成隔绝真实需求的墙；而认错从来不是终点，而是重建信任的起点。 如今的西贝，正在学着放下姿态，贴近顾客需求；贾国龙也在学着低头，接纳外界的声音。这场风波，不仅是一家企业的危机公关课，更是整个餐饮行业的一次提醒：在这个追求透明与真诚的时代，唯有尊重消费者的知情权，才能走得更稳、更远。秒懂热点就用智搜 烽火问鼎计划
5247770669877502,筱梦幻影,Thu Dec 25 15:58:09 +0800 2025,西贝预制菜风波100天后贾国龙现状所以呢，怎么现在一有问题就安眠药，或者是抑郁症，这是什么新型博同情的方法嘛
5247770875134366,凭卿足慰风尘,Thu Dec 25 15:58:58 +0800 2025,西贝预制菜风波100天后贾国龙现状我也失眠能不能让我上个热搜 西贝预制菜风波100天后贾国龙现状
5247770917078538,岁月的长处,Thu Dec 25 15:59:08 +0800 2025,西贝预制菜风波100天后贾国龙现状自己一上来就捅自己几刀
